"Date","Price","Open","High","Low","Change %"
"Feb 23, 2020","108.08","111.61","111.69","107.50","-3.14%"
"Feb 16, 2020","111.58","109.78","112.22","109.66","1.67%"
"Feb 09, 2020","109.75","109.86","110.14","109.56","0.02%"
"Feb 02, 2020","109.73","108.42","110.03","108.33","1.24%"
"Jan 26, 2020","108.39","109.06","109.28","108.31","-0.81%"
"Jan 19, 2020","109.28","110.14","110.22","109.17","-0.80%"
"Jan 12, 2020","110.16","109.50","110.30","109.45","0.63%"
"Jan 05, 2020","109.47","108.00","109.70","107.64","1.28%"
"Dec 29, 2019","108.09","109.47","109.52","107.83","-1.22%"
"Dec 22, 2019","109.42","109.42","109.69","109.28","-0.02%"
"Dec 15, 2019","109.44","109.38","109.67","109.17","0.05%"
"Dec 08, 2019","109.38","108.69","109.72","108.42","0.71%"
"Dec 01, 2019","108.61","109.53","109.73","108.42","-0.83%"
"Nov 24, 2019","109.52","108.70","109.67","108.62","0.79%"
