"Date","Price","Open","High","Low","Change %"
"Jun 29, 2014","0.8942","0.8909","0.8952","0.8855","0.37%"
"Jun 22, 2014","0.8909","0.8950","0.8969","0.8905","-0.49%"
"Jun 15, 2014","0.8953","0.9000","0.9015","0.8911","-0.60%"
"Jun 08, 2014","0.9007","0.8933","0.9013","0.8918","0.78%"
"Jun 01, 2014","0.8937","0.8945","0.9038","0.8908","-0.16%"
"May 25, 2014","0.8951","0.8958","0.8992","0.8932","-0.11%"
"May 18, 2014","0.8961","0.8918","0.8974","0.8897","0.38%"
"May 11, 2014","0.8927","0.8864","0.8963","0.8858","0.70%"
"May 04, 2014","0.8865","0.8774","0.8874","0.8702","0.98%"
"Apr 27, 2014","0.8779","0.8811","0.8851","0.8770","-0.43%"
"Apr 20, 2014","0.8817","0.8831","0.8862","0.8800","-0.16%"
"Apr 13, 2014","0.8831","0.8782","0.8838","0.8763","0.81%"
"Apr 06, 2014","0.8760","0.8924","0.8929","0.8740","-1.85%"
"Mar 30, 2014","0.8925","0.8857","0.8953","0.8813","0.63%"
"Mar 23, 2014","0.8869","0.8832","0.8901","0.8787","0.42%"
"Mar 16, 2014","0.8832","0.8726","0.8871","0.8712","1.24%"
"Mar 09, 2014","0.8724","0.8763","0.8810","0.8700","-0.64%"
"Mar 02, 2014","0.8780","0.8800","0.8897","0.8754","-0.23%"
"Feb 23, 2014","0.8800","0.8880","0.8933","0.8780","-0.89%"
"Feb 16, 2014","0.8879","0.8922","0.8931","0.8857","-0.56%"
"Feb 09, 2014","0.8929","0.8980","0.9040","0.8902","-0.57%"
"Feb 02, 2014","0.8980","0.9069","0.9085","0.8960","-0.93%"
"Jan 26, 2014","0.9064","0.8947","0.9083","0.8934","1.32%"
"Jan 19, 2014","0.8946","0.9107","0.9157","0.8902","-1.72%"
"Jan 12, 2014","0.9103","0.9022","0.9123","0.8985","0.86%"
"Jan 05, 2014","0.9025","0.9053","0.9130","0.9008","-0.31%"
"Dec 29, 2013","0.9053","0.8915","0.9062","0.8861","1.54%"
"Dec 22, 2013","0.8916","0.8954","0.8975","0.8799","-0.51%"
"Dec 15, 2013","0.8962","0.8898","0.9005","0.8835","0.78%"
"Dec 08, 2013","0.8893","0.8931","0.8937","0.8841","-0.31%"
"Dec 01, 2013","0.8921","0.9056","0.9110","0.8911","-1.56%"
"Nov 24, 2013","0.9062","0.9072","0.9133","0.9026","-0.07%"
"Nov 17, 2013","0.9068","0.9146","0.9190","0.9064","-0.91%"
"Nov 10, 2013","0.9151","0.9212","0.9232","0.9123","-0.69%"
"Nov 03, 2013","0.9215","0.9123","0.9254","0.9093","1.01%"
"Oct 27, 2013","0.9123","0.8928","0.9143","0.8921","2.20%"
"Oct 20, 2013","0.8927","0.9023","0.9050","0.8892","-1.02%"
"Oct 13, 2013","0.9019","0.9099","0.9179","0.9003","-1.14%"
"Oct 06, 2013","0.9123","0.9074","0.9133","0.9013","0.55%"
"Sep 29, 2013","0.9073","0.9072","0.9083","0.8966","0.14%"
"Sep 22, 2013","0.9060","0.9102","0.9143","0.9022","-0.47%"
"Sep 15, 2013","0.9103","0.9295","0.9303","0.9083","-2.12%"
"Sep 08, 2013","0.9300","0.9383","0.9396","0.9271","-0.80%"
"Sep 01, 2013","0.9375","0.9304","0.9458","0.9304","0.81%"
"Aug 25, 2013","0.9300","0.9214","0.9334","0.9169","0.93%"
"Aug 18, 2013","0.9214","0.9265","0.9291","0.9146","-0.54%"
"Aug 11, 2013","0.9264","0.9226","0.9396","0.9214","0.39%"
"Aug 04, 2013","0.9228","0.9291","0.9334","0.9173","-0.71%"
"Jul 28, 2013","0.9294","0.9281","0.9389","0.9227","0.11%"
"Jul 21, 2013","0.9284","0.9402","0.9416","0.9263","-1.34%"
"Jul 14, 2013","0.9410","0.9456","0.9537","0.9360","-0.59%"
"Jul 07, 2013","0.9466","0.9631","0.9752","0.9405","-1.76%"
"Jun 30, 2013","0.9636","0.9445","0.9661","0.9436","2.00%"
"Jun 23, 2013","0.9447","0.9346","0.9487","0.9310","1.09%"
"Jun 16, 2013","0.9345","0.9200","0.9369","0.9173","1.45%"
"Jun 09, 2013","0.9211","0.9347","0.9422","0.9131","-1.60%"
"Jun 02, 2013","0.9361","0.9538","0.9626","0.9226","-2.00%"
"May 26, 2013","0.9552","0.9617","0.9792","0.9510","-0.68%"
"May 19, 2013","0.9617","0.9710","0.9839","0.9589","-1.11%"
"May 12, 2013","0.9725","0.9579","0.9762","0.9518","1.64%"
"May 05, 2013","0.9568","0.9357","0.9630","0.9334","2.29%"
"Apr 28, 2013","0.9354","0.9428","0.9433","0.9247","-0.74%"
"Apr 21, 2013","0.9424","0.9310","0.9499","0.9304","0.96%"
"Apr 14, 2013","0.9334","0.9274","0.9344","0.9205","0.65%"
"Apr 07, 2013","0.9274","0.9355","0.9371","0.9266","-0.79%"
"Mar 31, 2013","0.9348","0.9499","0.9530","0.9314","-1.54%"
"Mar 24, 2013","0.9494","0.9415","0.9556","0.9355","0.92%"
"Mar 17, 2013","0.9407","0.9388","0.9493","0.9386","0.20%"
"Mar 10, 2013","0.9388","0.9519","0.9568","0.9378","-1.32%"
"Mar 03, 2013","0.9514","0.9438","0.9555","0.9391","0.89%"
"Feb 24, 2013","0.9430","0.9297","0.9467","0.9234","1.46%"
"Feb 17, 2013","0.9294","0.9222","0.9337","0.9186","0.87%"
"Feb 10, 2013","0.9214","0.9191","0.9249","0.9150","0.43%"
"Feb 03, 2013","0.9175","0.9087","0.9205","0.9056","1.02%"
"Jan 27, 2013","0.9082","0.9278","0.9296","0.9023","-1.96%"
"Jan 20, 2013","0.9264","0.9351","0.9358","0.9223","-0.95%"
"Jan 13, 2013","0.9353","0.9140","0.9393","0.9119","2.39%"
"Jan 06, 2013","0.9135","0.9244","0.9287","0.9111","-1.18%"
"Dec 30, 2012","0.9244","0.9130","0.9304","0.9077","1.20%"
"Dec 23, 2012","0.9134","0.9161","0.9181","0.9092","-0.33%"
"Dec 16, 2012","0.9164","0.9164","0.9194","0.9080","-0.16%"
"Dec 09, 2012","0.9179","0.9369","0.9373","0.9163","-1.77%"
"Dec 02, 2012","0.9344","0.9280","0.9382","0.9239","0.68%"
"Nov 25, 2012","0.9281","0.9280","0.9341","0.9243","-0.03%"
"Nov 18, 2012","0.9284","0.9456","0.9461","0.9263","-1.81%"
"Nov 11, 2012","0.9455","0.9481","0.9515","0.9401","-0.35%"
"Nov 04, 2012","0.9488","0.9413","0.9502","0.9376","0.90%"
"Oct 28, 2012","0.9403","0.9338","0.9413","0.9273","0.56%"
"Oct 21, 2012","0.9351","0.9289","0.9386","0.9244","0.73%"
"Oct 14, 2012","0.9283","0.9329","0.9371","0.9210","-0.56%"
"Oct 07, 2012","0.9335","0.9295","0.9431","0.9290","0.38%"
"Sep 30, 2012","0.9300","0.9404","0.9438","0.9270","-1.05%"
"Sep 23, 2012","0.9399","0.9331","0.9417","0.9319","0.72%"
"Sep 16, 2012","0.9332","0.9269","0.9356","0.9242","0.66%"
"Sep 09, 2012","0.9271","0.9440","0.9485","0.9235","-1.83%"
