"Date","Price","Open","High","Low","Change %"
"Sep 27, 2010","2.1557","2.1480","2.1606","2.1462","0.01%"
"Sep 24, 2010","2.1555","2.1494","2.1622","2.1425","0.21%"
"Sep 23, 2010","2.1509","2.1185","2.1593","2.1172","1.46%"
"Sep 22, 2010","2.1199","2.1270","2.1340","2.1102","-0.56%"
"Sep 21, 2010","2.1318","2.1297","2.1454","2.1220","0.12%"
"Sep 20, 2010","2.1292","2.1525","2.1571","2.1225","-1.10%"
"Sep 17, 2010","2.1528","2.1545","2.1587","2.1400","-0.20%"
"Sep 16, 2010","2.1572","2.1494","2.1646","2.1435","0.63%"
"Sep 15, 2010","2.1438","2.1142","2.1503","2.1071","1.29%"
"Sep 14, 2010","2.1166","2.0999","2.1223","2.0959","0.68%"
"Sep 13, 2010","2.1023","2.0978","2.1204","2.0965","-0.23%"
"Sep 10, 2010","2.1071","2.1272","2.1320","2.1048","-1.05%"
"Sep 09, 2010","2.1295","2.1378","2.1474","2.1152","-0.38%"
"Sep 08, 2010","2.1377","2.1356","2.1539","2.1309","0.02%"
"Sep 07, 2010","2.1372","2.1266","2.1426","2.1171","0.42%"
"Sep 06, 2010","2.1282","2.1467","2.1517","2.1161","-0.65%"
"Sep 03, 2010","2.1422","2.1517","2.1622","2.1361","-0.59%"
"Sep 02, 2010","2.1549","2.1669","2.1759","2.1410","-0.68%"
"Sep 01, 2010","2.1696","2.1916","2.1961","2.1637","-1.18%"
"Aug 31, 2010","2.1955","2.1928","2.2107","2.1865","0.39%"
"Aug 30, 2010","2.1869","2.1790","2.1957","2.1734","0.14%"
"Aug 27, 2010","2.1838","2.2072","2.2127","2.1717","-1.14%"
"Aug 26, 2010","2.2090","2.2024","2.2172","2.1936","-0.04%"
"Aug 25, 2010","2.2098","2.1940","2.2222","2.1828","0.72%"
